code,name,ects,link,professor,description
COM-300,Stochastic models in communication,6,https://edu.epfl.ch/studyplan/en/minor/data-science-minor/coursebook/stochastic-models-in-communication-COM-300,Thiran Patrick,"L'objectif de ce cours est la maitrise des outils des processus stochastiques utiles pour un ingénieur travaillant dans les domaines des systèmes de communication, de la science des données et de l'informatique."
CS-460,Systems for data management and data science,8,https://edu.epfl.ch/studyplan/en/minor/data-science-minor/coursebook/systems-for-data-management-and-data-science-CS-460,"Ailamaki Anastasia, Kermarrec Anne-Marie",This is a course for students who want to understand modern large-scale data analysis systems and database systems. The course covers fundamental principles for understanding and building systems for managing and analyzing large amounts of data. It covers a wide range of topics and technologies.
ME-451,Advanced energetics,5,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/advanced-energetics-ME-451,Maréchal François,"Methods for the rational use and conversion of energy in industrial processes : how to analyse the energy usage, calculate the heat recovery by pinch analysis, define heat exchanger network, integrate heat pumps and cogeneration units and realise exergy analysis of energy conversion systems."
ENV-409,Air pollution,5,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/air-pollution-ENV-409,"Reimann Bhend Stefan, Takahama Satoshi, Violaki Kalliopi",A survey course describing the origins of air pollution and climate change
CIVIL-411,Dam engineering,3,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/dam-engineering-CIVIL-411,"De Almeida Manso Pedro Filipe, Mouvet Laurent","Dams are paramount for human development around the world. The course is an introduction to the fascinating domain of dam engineering, from design to construction, for water storage and regulated supply, including for renewable energy generation (hydropower), flood protection and drought prevention."
ENG-445,Energy and comfort in buildings,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/energy-and-comfort-in-buildings-ENG-445,"Khovalyg Dolaana, Licina Dusan, Sonta Andrew James","The course presents the fundamentals of energy demand in buildings while emphasizing the need for the comfort and well-being of occupants. In addition, prioritizations and trade-offs between energy and comfort are discussed."
ME-409,Energy conversion and renewable energy,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/energy-conversion-and-renewable-energy-ME-409,"Maréchal François, Nguyen Tuong-Van","This course presents an overview of (i) the current energy system and uses (ii) the main principles of conventional and renewable energy technologies and (iii) the most important parameters that define their efficiency, costs and environmental impacts."
CIVIL-444,Energy geostructures,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/energy-geostructures-CIVIL-444,Laloui Lyesse,"Energy geostructures are a technology that couples the structural role of foundations with the heating/cooling role of geothermal heat exchangers. The goal of the course is to provide an understanding of the structural, geotechnical and energy behaviour."
EE-466,"Energy storage in power systems: technologies, applications and future needs",3,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/energy-storage-in-power-systems-technologies-applications-and-future-needs-EE-466,Sossan Fabrizio,"This course reviews the main energy storage technologies, their attributes, mathematical models, and applications (stationary and mobile), from design to operations and control. Battery systems, whose application and development rates today are among the most relevant, will be given special focus."
ME-551,Engines and fuel cells,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/engines-and-fuel-cells-ME-551,Van Herle Jan,"The students describe and explain the thermodynamic and operating principles of internal combustion engines and all fuel cell types, identify the determining physical parameters for the operating regimes, the efficiencies and the polluting emissions, and compare the systems against each other."
MICRO-565,Fundamentals & processes for photovoltaic devices,3,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/fundamentals-processes-for-photovoltaic-devices-MICRO-565,Ballif Christophe,"The objective of this lecture is to give an in-depth understanding of the physics and manufacturing processes of photovoltaic solar cells and related devices (photodetectors, photoconductors). The principle and techniques addressed in this lecture will be useful in a wide range of related fields."
ChE-310,Fundamentals of separation processes,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/fundamentals-of-separation-processes-CHE-310,Agrawal Kumar Varoon,"The course will cover fundamentals concepts of separation processes involving chemical equilibrium and mass transfer. Students will design separation processes widely used in the industry, for the separation of liquid mixtures, gas-liquid mixtures, and gas mixtures."
ChE-403,Heterogeneous reaction engineering,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/heterogeneous-reaction-engineering-CHE-403,Luterbacher Jeremy,The theoretical background and practical aspects of heterogeneous reactions including the basic knowledge of heterogeneous catalysis are introduced. The fundamentals are given to allow the design of multiphase chemical reactors.
ME-453,Hydraulic turbomachines,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/hydraulic-turbomachines-ME-453,Vagnoni Elena,"Master lecture on Hydraulic Turbomachines: impulse and reaction turbines,pumps and pump-turbines."
EE-465,Industrial electronics I,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/industrial-electronics-i-EE-465,Dujic Drazen,"The course deals with the control of grid connected power electronic converters for renewable applications, covering: converter topologies, pulse width modulation, modelling, control algorithms and controllers (PID and PR), coordinate frame transformations, grid monitoring and synchronisation (PLL)."
EE-565,Industrial electronics II,4,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/industrial-electronics-ii-EE-565,Dujic Drazen,The course is dealing with high performance drives and methods to control various electrical machines by means of power electronic converter and advanced control methods.
ME-464,Introduction to nuclear engineering,2,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/introduction-to-nuclear-engineering-ME-464,Scolaro Alessandro,"This course is intended to understand the engineering design of nuclear power plants using the basic principles of reactor physics, fluid flow and heat transfer. This course includes the following: Reactor designs, Thermal analysis of nuclear fuel, Nuclear safety and Reactor dynamics"
ENV-510,Life cycle assessment in energy systems,3,https://edu.epfl.ch/studyplan/en/minor/energy-minor/coursebook/life-cycle-assessment-in-energy-systems-ENV-510,Margni Manuele Domenico,"This course will introduce students to the Life Cycle Assessment (LCA) as a holistic approach to evaluate, among others, energy conversion technologies throughout their entire value chain, and across multiple environmental problems beyond climate change."
